dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,1,0.06973695755004883,0.1884291172027588,33.0,0.203125,3.186352455958172e-10,3.6312937326578247e-10
synthetic_bimodal,bimodal,100000,100000,0.1,0.1,2,0.07756686210632324,0.18869400024414062,0.390625,0.125,1.2875005472648943e-09,1.3208566228543904e-09
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,0,0.11806488037109375,0.19292283058166504,99.640625,0.046875,1.572117361624739e-09,1.6130525687511734e-09
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,1,0.12650799751281738,0.19614505767822266,0.046875,0.0,1.5500381989850622e-09,1.571852983019866e-09
synthetic_bimodal,bimodal,100000,100000,0.3,0.3,2,0.12434196472167969,0.19510602951049805,-0.0625,0.0,1.6362767635549196e-09,1.6664462798868065e-09
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,0,0.16232705116271973,0.2032020092010498,-0.015625,0.0,1.1924497220311593e-09,1.2345171715038317e-09
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,1,0.17200493812561035,0.20427584648132324,0.828125,0.0,1.3002302135168075e-09,1.4367769237200517e-09
synthetic_bimodal,bimodal,100000,100000,0.5,0.5,2,0.17218589782714844,0.19979023933410645,0.5625,0.0,6.097446906734954e-10,6.523082758925054e-10
synthetic_bimodal,bimodal,100000,100000,r0.1,8.512541625347497,0,2.1124608516693115,0.2832450866699219,-527.84375,0.625,1.949117159645937e-06,3.389340654643503e-06
synthetic_bimodal,bimodal,100000,100000,r0.1,8.513859293571885,1,1.8472578525543213,0.29979801177978516,-307.71875,1.015625,1.896051059736241e-06,3.3174536820089247e-06
synthetic_bimodal,bimodal,100000,100000,r0.1,8.33381488164744,2,1.7007842063903809,0.2811281681060791,86.40625,0.09375,1.8318399667944122e-06,3.210615206132817e-06
synthetic_bimodal,bimodal,100000,100000,r0.3,25.53762487604249,0,5.671347141265869,0.277130126953125,97.046875,0.84375,-1.471156853236071e-07,2.9269597091201722e-08
synthetic_bimodal,bimodal,100000,100000,r0.3,25.541577880715653,1,5.2706897258758545,0.2886812686920166,-245.265625,3.609375,-1.4617767202753437e-07,2.889569509770604e-08
synthetic_bimodal,bimodal,100000,100000,r0.3,25.001444644942314,2,4.9104039669036865,0.28246188163757324,185.0,2.34375,-1.4675394628388863e-07,2.4353847437527605e-08
opportunity,RKN^,100,100,0.1,0.1,0,0.00459599494934082,0.0009028911590576172,0.078125,0.09375,3.5728563298454113e-06,6.396405556228426e-06
