dataset,sensor_loc,length,actual_size,sigma,sigma_value,fold,ndg_time,kde_time,ndg_memory,kde_memory,kl_divergence,chi_squared
pamap2,Hand,1000,1000,r0.1,0.06171053677741356,4,0.01959085464477539,0.0030198097229003906,0.0,0.0,1.260626923016306e-06,2.2932841758483755e-06
pamap2,Hand,1000,1000,r0.3,0.18513161033224068,0,0.14446806907653809,0.004379749298095703,0.265625,0.0,1.253330441670225e-07,8.316100861328697e-07
pamap2,Hand,1000,1000,r0.3,0.18159863980715502,1,0.14149093627929688,0.004456043243408203,6.75,0.0,1.1156504453360932e-07,7.753543837763686e-07
pamap2,Hand,1000,1000,r0.3,0.18294986920574194,2,0.14356088638305664,0.003959178924560547,0.3125,0.0,8.630549994153225e-08,7.496741982100132e-07
pamap2,Hand,1000,1000,r0.3,0.18513161033224068,3,0.14117908477783203,0.003046274185180664,0.296875,0.0,1.3016837758269683e-07,8.281927969774051e-07
pamap2,Hand,1000,1000,r0.3,0.18513161033224068,4,0.14323997497558594,0.0031120777130126953,0.390625,0.0,1.2419414653906972e-07,8.220800600790439e-07
pamap2,Hand,10000,10000,0.1,0.1,0,0.06309390068054199,0.02768993377685547,47.6875,0.0,3.286306867328858e-06,5.244090108609155e-06
pamap2,Hand,10000,10000,0.1,0.1,1,0.07043004035949707,0.02776503562927246,0.9375,0.0,3.511707971176613e-06,5.5232277017739555e-06
pamap2,Hand,10000,10000,0.1,0.1,2,0.0611569881439209,0.02773594856262207,-0.515625,0.0,3.4333750653465878e-06,5.425297930687855e-06
pamap2,Hand,10000,10000,0.1,0.1,3,0.06196999549865723,0.027821063995361328,0.0,0.0,3.2595027717438193e-06,5.209167498433928e-06
pamap2,Hand,10000,10000,0.1,0.1,4,0.06321001052856445,0.027678251266479492,0.0,0.0,3.196569988027812e-06,5.112862415703657e-06
pamap2,Hand,10000,10000,0.3,0.3,0,0.16694021224975586,0.028047800064086914,27.359375,0.0,9.386481522253851e-06,1.077391863375171e-05
pamap2,Hand,10000,10000,0.3,0.3,1,0.16393280029296875,0.029489994049072266,2.078125,0.0,9.562985257650718e-06,1.0893648449372884e-05
pamap2,Hand,10000,10000,0.3,0.3,2,0.14989829063415527,0.029178857803344727,0.484375,0.0,9.446703852502605e-06,1.0808354800101282e-05
pamap2,Hand,10000,10000,0.3,0.3,3,0.17034101486206055,0.028393030166625977,0.0,0.0,9.319241607425334e-06,1.070399762404299e-05
pamap2,Hand,10000,10000,0.3,0.3,4,0.16468405723571777,0.0278470516204834,0.0,0.0,9.223858822255709e-06,1.0607928749469757e-05
pamap2,Hand,10000,10000,0.5,0.5,0,0.3745856285095215,0.02791309356689453,78.828125,0.0,8.648686285604615e-08,1.9431790025645544e-07
pamap2,Hand,10000,10000,0.5,0.5,1,0.37638092041015625,0.029258012771606445,4.796875,0.0,7.918345473653362e-08,1.9090939702417833e-07
pamap2,Hand,10000,10000,0.5,0.5,2,0.39784693717956543,0.03276515007019043,4.265625,0.015625,8.255831262661659e-08,1.87477860704167e-07
pamap2,Hand,10000,10000,0.5,0.5,3,0.5171000957489014,0.028077125549316406,2.875,0.0,9.096581011618234e-08,2.03173986035889e-07
pamap2,Hand,10000,10000,0.5,0.5,4,0.3796072006225586,0.027899742126464844,2.453125,0.0,9.26747464903216e-08,2.0664294133510638e-07
pamap2,Hand,10000,10000,r0.1,0.33093867867250654,0,0.1659379005432129,0.02787017822265625,0.875,0.0,9.651759093757917e-06,1.096165926371141e-05
pamap2,Hand,10000,10000,r0.1,0.32053342761732573,1,0.16487717628479004,0.02784419059753418,-0.953125,0.0,9.832347226917144e-06,1.1139551818946051e-05
pamap2,Hand,10000,10000,r0.1,0.33093867867250654,2,0.1662757396697998,0.030375957489013672,0.984375,0.0,9.707862492381115e-06,1.0996459974680264e-05
pamap2,Hand,10000,10000,r0.1,0.33093867867250654,3,0.18252801895141602,0.028339862823486328,0.0625,0.015625,9.582305602242e-06,1.089127182796028e-05
pamap2,Hand,10000,10000,r0.1,0.33093867867250654,4,0.16398215293884277,0.02795720100402832,-0.953125,0.0,9.49249772245498e-06,1.0798490237373204e-05
pamap2,Hand,10000,10000,r0.3,0.9928160360175194,0,0.5322840213775635,0.03296303749084473,2.109375,0.0,8.877408228408098e-08,3.140285513554771e-07
pamap2,Hand,10000,10000,r0.3,0.9616002828519772,1,0.5186166763305664,0.029701709747314453,0.40625,0.0,7.064104259867042e-08,2.7804832256783467e-07
pamap2,Hand,10000,10000,r0.3,0.9928160360175194,2,0.5091009140014648,0.02903890609741211,3.34375,0.0,7.857049195054649e-08,2.9534836715728127e-07
pamap2,Hand,10000,10000,r0.3,0.9928160360175194,3,0.5084381103515625,0.029362916946411133,1.53125,0.0,9.62281686913353e-08,3.289178588448412e-07
pamap2,Hand,10000,10000,r0.3,0.9928160360175194,4,0.5219979286193848,0.029610872268676758,1.515625,0.0,9.67066251045468e-08,3.2989088602404095e-07
pamap2,Hand,100000,100000,0.1,0.1,0,0.2047898769378662,0.2148449420928955,-0.015625,0.15625,1.2631947878108814e-08,2.3202901329103965e-08
pamap2,Hand,100000,100000,0.1,0.1,1,0.20596098899841309,0.21582889556884766,0.0625,0.109375,1.4248681926293494e-08,2.5016812170813618e-08
pamap2,Hand,100000,100000,0.1,0.1,2,0.21161603927612305,0.214036226272583,-1.234375,0.171875,1.2736913143201268e-08,2.3461576360872735e-08
pamap2,Hand,100000,100000,0.1,0.1,3,0.20026683807373047,0.21536707878112793,0.140625,0.078125,1.405065245450552e-08,2.4838842887182995e-08
pamap2,Hand,100000,100000,0.1,0.1,4,0.21527385711669922,0.22781586647033691,-0.03125,0.0,1.306154963329577e-08,2.3635478608069253e-08
pamap2,Hand,100000,100000,0.3,0.3,0,0.542078971862793,0.27031707763671875,-453.296875,0.09375,3.647025618491363e-07,6.719239010970443e-07
pamap2,Hand,100000,100000,0.3,0.3,1,0.5008089542388916,0.266618013381958,-26.03125,0.0625,3.8967186796695795e-07,7.133676788555909e-07
pamap2,Hand,100000,100000,0.3,0.3,2,0.5117661952972412,0.28070521354675293,-7.453125,0.015625,3.6882231493063395e-07,6.795729687072291e-07
pamap2,Hand,100000,100000,0.3,0.3,3,0.48911213874816895,0.2791731357574463,-20.625,0.0,3.6710061873369657e-07,6.750366295826759e-07
pamap2,Hand,100000,100000,0.3,0.3,4,0.5150320529937744,0.28229403495788574,-19.4375,0.046875,4.7219760852463464e-07,8.473632609640475e-07
pamap2,Hand,100000,100000,0.5,0.5,0,0.8111331462860107,0.2786407470703125,-286.25,0.0,1.391628243109302e-06,2.158347674898126e-06
pamap2,Hand,100000,100000,0.5,0.5,1,0.7645649909973145,0.2850780487060547,-30.65625,0.015625,1.422232244099738e-06,2.190389655652207e-06
pamap2,Hand,100000,100000,0.5,0.5,2,0.778073787689209,0.2787470817565918,-48.453125,0.015625,1.3891648364392689e-06,2.1521652333004467e-06
pamap2,Hand,100000,100000,0.5,0.5,3,0.7649989128112793,0.2839059829711914,12.296875,0.0,1.3848883762689146e-06,2.1420586352261372e-06
pamap2,Hand,100000,100000,0.5,0.5,4,0.79691481590271,0.2783229351043701,-20.078125,0.0,1.542905176979598e-06,2.284744241454316e-06
pamap2,Hand,100000,100000,r0.1,1.1264513680400616,0,1.9219470024108887,0.28908276557922363,-64.4375,0.578125,4.951863958238922e-06,6.911869976389677e-06
pamap2,Hand,100000,100000,r0.1,1.1264513680400616,1,1.9402501583099365,0.28070712089538574,-28.984375,0.359375,4.9091384998306295e-06,6.822529218004055e-06
pamap2,Hand,100000,100000,r0.1,1.0973285295388113,2,1.6661357879638672,0.27886366844177246,-54.859375,0.34375,4.720609769700247e-06,6.573469976376111e-06
pamap2,Hand,100000,100000,r0.1,1.1264513680400616,3,1.602768898010254,0.2787001132965088,41.953125,0.078125,4.986582495479429e-06,6.9807313138997475e-06
pamap2,Hand,100000,100000,r0.1,1.0866724928182483,4,1.745103120803833,0.2817080020904541,11.03125,0.234375,4.620625700437056e-06,6.400571135497395e-06
pamap2,Hand,100000,100000,r0.3,3.379354104120184,0,9.883751153945923,0.2808551788330078,104.546875,4.84375,1.8038409319937847e-06,3.4544465721714317e-06
pamap2,Hand,100000,100000,r0.3,3.379354104120184,1,5.998064994812012,0.2821340560913086,-49.15625,4.65625,1.7787138855227878e-06,3.4144710446659094e-06
pamap2,Hand,100000,100000,r0.3,3.2919855886164338,2,9.240401029586792,0.27947521209716797,-10.21875,5.15625,1.5617389185517163e-06,3.046189921227553e-06
pamap2,Hand,100000,100000,r0.3,3.379354104120184,3,9.161938905715942,0.27927088737487793,-14.546875,5.125,1.7868296980670659e-06,3.427650062972824e-06
pamap2,Hand,100000,100000,r0.3,3.260017478454744,4,9.532469987869263,0.2803182601928711,-17.1875,4.71875,2.9052403583384064e-06,5.141789489050667e-06
